,TransAmtDisc,DayOfWeek,Hour,Product,CardType,CardCategory,EmailDomain,Region,DaysSinceLastTrans,isFraud
630,1,2,6,0,2,0,9,0,0,0
631,0,0,22,4,2,0,7,0,0,0
632,2,4,1,4,2,1,3,0,0,0
633,4,3,4,0,3,0,0,0,0,0
634,3,1,5,4,3,1,9,0,3,0
635,0,3,19,4,3,1,3,2,0,0
636,1,1,2,0,3,1,3,0,3,1
637,0,5,23,4,3,0,3,0,0,0
638,4,0,16,4,3,1,3,0,2,0
639,1,5,12,4,3,1,9,0,3,0
640,0,3,9,4,2,0,3,0,0,0
641,1,5,20,4,3,1,0,4,3,0
642,1,4,19,0,3,0,1,0,3,0
643,0,6,8,4,3,0,3,0,0,0
644,3,5,13,4,2,0,4,1,3,0
645,0,6,5,4,3,1,1,3,3,0
646,1,2,22,4,2,1,1,0,0,0
647,3,2,2,4,3,1,3,0,3,0
648,2,0,3,4,3,1,0,0,0,0
649,3,3,22,4,3,1,0,0,3,0
650,0,0,1,4,3,1,3,5,3,0
651,2,0,22,0,2,1,3,4,2,1
652,2,4,23,4,3,1,3,0,0,0
653,2,2,2,0,3,1,9,3,3,0
654,1,1,10,0,3,0,3,0,0,0
655,1,2,22,1,3,1,3,0,0,0
656,4,5,7,0,3,0,4,0,3,0
657,3,5,5,4,3,1,3,1,3,0
658,2,5,21,4,2,0,3,0,2,0
659,0,5,14,4,2,0,0,0,0,0
660,2,3,8,4,2,1,9,0,3,0
661,0,4,23,4,3,1,3,0,3,0
662,1,5,4,4,3,0,9,0,1,0
663,1,3,8,4,3,1,3,0,0,0
664,1,1,6,4,2,1,4,0,0,0
665,0,0,7,2,3,1,3,5,3,0
666,1,1,2,2,3,1,4,0,3,0
667,3,3,12,4,3,0,1,1,3,0
668,0,1,6,4,3,0,4,0,3,0
669,2,3,3,4,3,1,3,5,3,0
670,3,0,9,4,2,1,4,0,3,0
671,3,6,22,4,3,0,3,0,0,0
672,4,0,15,4,3,1,0,0,2,0
673,1,6,2,4,3,1,5,0,0,0
674,4,4,6,4,3,0,7,0,0,0
675,2,1,7,4,3,1,9,0,3,0
676,2,4,13,4,3,1,4,0,3,0
677,2,3,23,2,3,1,3,0,3,0
678,3,3,6,4,2,1,9,0,3,0
679,0,6,21,4,3,1,3,0,0,0
680,0,0,13,4,2,1,0,0,0,0
681,0,4,3,0,2,1,9,1,0,0
682,0,0,2,4,3,1,3,0,0,0
683,1,0,18,4,2,0,4,0,2,0
684,4,5,19,4,3,0,3,0,0,0
685,3,3,8,4,2,1,9,0,3,0
686,0,1,0,4,2,0,4,0,3,1
687,1,5,4,4,2,1,4,0,3,0
688,2,1,5,4,3,1,1,1,0,0
689,3,3,7,4,3,1,4,5,0,0
690,2,5,1,4,3,1,4,0,3,0
691,2,0,1,4,0,1,9,0,0,0
692,4,3,7,3,3,1,7,1,3,0
693,0,3,7,4,2,1,3,0,0,0
694,4,0,5,3,3,1,4,5,0,0
695,0,0,2,4,3,1,9,0,3,0
696,4,6,13,4,2,1,4,2,3,0
697,4,2,4,4,3,1,0,0,3,0
698,2,0,2,4,2,0,3,0,0,0
699,3,5,6,4,2,1,3,0,3,0
700,1,5,22,4,2,1,1,0,3,0
701,2,5,1,4,2,1,2,0,0,0
702,4,2,7,4,3,1,3,0,0,0
703,3,2,7,4,2,1,9,1,0,0
704,1,3,4,4,2,1,3,4,2,0
705,0,5,9,4,2,1,4,0,3,1
706,0,5,6,4,3,1,3,0,3,0
707,2,4,3,4,3,0,9,0,3,0
708,0,4,22,4,3,1,3,5,3,1
709,3,4,13,4,2,0,9,0,0,0
710,2,3,3,4,2,0,1,2,3,0
711,4,4,21,4,2,1,3,0,0,1
712,0,2,8,4,3,1,6,2,0,0
713,1,1,7,4,3,1,9,0,3,0
714,1,4,5,4,3,1,2,0,0,0
715,0,0,2,4,3,1,9,0,3,0
716,2,2,3,4,3,0,3,5,3,1
717,3,2,4,4,2,1,9,4,3,0
718,0,3,10,4,3,1,3,0,1,0
719,2,0,12,4,3,0,3,0,1,0
720,0,2,7,4,3,1,3,0,3,0
721,2,1,4,4,2,1,9,0,0,0
722,2,0,2,4,2,1,9,5,0,0
723,0,1,5,1,3,1,3,0,0,0
724,1,1,3,4,3,1,3,0,0,0
725,0,6,13,4,3,1,9,0,3,0
726,2,3,1,4,3,0,9,0,0,0
727,4,0,22,4,3,1,1,3,0,0
728,0,0,5,2,2,1,3,0,0,0
729,0,2,5,4,2,1,1,0,3,0
730,1,0,3,4,3,0,3,0,0,0
731,0,2,11,4,3,1,3,0,3,1
732,3,1,12,4,3,1,3,0,0,0
733,0,5,7,4,3,1,7,0,3,0
734,2,6,10,0,2,1,3,3,2,0
735,3,3,5,4,3,1,3,0,3,0
736,3,6,3,4,2,0,9,0,2,0
737,2,6,20,4,2,1,4,0,0,0
738,4,2,10,4,2,1,3,5,2,0
739,3,2,21,4,3,1,3,0,0,0
740,0,0,7,4,3,0,3,5,0,0
741,4,4,1,3,2,1,3,0,3,0
742,1,2,22,4,2,1,3,0,3,0
743,3,2,6,4,3,1,3,0,3,0
744,1,4,12,4,3,1,4,0,3,0
745,3,3,7,4,3,1,3,1,0,0
746,2,2,20,2,3,1,9,1,2,0
747,4,4,8,4,3,0,7,0,0,0
748,0,4,3,4,3,1,3,0,3,0
749,1,2,8,4,3,1,5,0,0,0
750,1,5,1,4,3,1,0,5,3,0
751,2,4,15,4,3,0,9,2,0,0
752,1,5,8,0,3,0,3,0,3,0
753,4,4,6,4,3,1,9,0,3,0
754,4,5,20,4,2,1,9,0,2,0
755,2,5,2,4,3,1,3,4,3,0
756,1,1,6,4,3,1,9,0,3,0
757,3,6,0,4,3,1,0,0,3,0
758,3,1,3,0,2,1,3,0,0,0
759,4,3,7,4,1,1,1,1,0,0
760,1,6,7,4,2,1,4,0,3,0
761,0,5,21,0,3,0,4,0,3,0
762,0,5,23,4,3,1,9,4,3,0
763,4,2,6,4,2,1,3,0,3,0
764,4,1,19,2,3,1,3,0,3,0
765,3,0,21,4,3,1,3,0,0,0
766,0,3,2,2,3,1,3,5,3,0
767,1,4,13,4,2,0,3,0,3,0
768,4,5,9,4,3,1,9,0,0,0
769,3,3,23,4,3,1,1,0,0,0
770,4,3,23,4,3,1,1,5,0,0
771,1,4,9,1,3,1,1,0,0,0
772,4,4,8,4,2,1,0,5,0,0
773,3,4,4,4,2,1,7,0,3,0
774,0,2,2,4,2,0,9,0,3,0
775,0,0,5,4,2,0,9,3,3,0
776,1,6,12,4,2,1,3,0,3,0
777,2,6,3,4,2,1,3,0,3,0
778,0,6,13,0,2,1,4,0,0,0
779,1,3,22,4,3,0,9,0,3,0
780,3,4,1,4,3,1,1,5,3,0
781,2,0,13,4,3,0,1,0,0,0
782,2,4,9,0,2,1,3,0,0,0
783,1,1,21,4,3,1,8,0,0,0
784,1,6,21,1,3,1,4,0,3,0
785,1,5,6,4,2,1,9,0,3,0
786,3,4,13,4,2,1,4,0,0,0
787,3,4,12,4,3,0,9,0,0,0
788,3,1,23,2,3,1,3,0,3,0
789,0,3,19,4,3,1,3,0,0,0
790,0,4,9,0,3,0,4,5,0,1
791,3,4,5,4,2,0,0,0,3,0
792,2,0,23,4,3,1,4,0,0,0
793,4,0,23,4,3,1,1,0,3,0
794,1,5,7,4,3,1,4,0,1,0
795,2,3,8,4,2,1,3,3,3,0
796,3,0,23,4,2,0,0,0,0,0
797,4,6,2,4,3,0,9,0,0,0
798,0,4,6,4,3,0,9,0,3,0
799,3,5,1,4,3,1,4,0,3,0
800,0,1,1,4,3,1,3,2,0,0
801,4,2,2,4,3,1,3,0,0,0
802,2,2,19,4,3,0,4,0,0,0
803,3,6,9,4,3,1,1,0,3,0
804,4,6,6,4,2,1,9,1,3,0
805,2,0,7,4,3,1,3,0,3,0
806,0,6,10,4,3,1,3,0,3,0
807,4,3,1,4,2,0,3,0,0,0
808,4,4,22,4,3,1,4,0,3,0
809,4,5,23,4,3,1,3,0,3,0
810,1,2,20,4,3,1,3,0,3,0
811,1,0,21,4,2,1,3,0,0,0
812,4,1,5,4,3,0,3,4,0,0
813,0,1,21,4,3,1,7,3,3,0
814,4,5,1,4,2,0,5,0,0,1
815,2,3,20,0,3,1,3,0,0,0
816,0,2,8,2,2,0,9,0,3,0
817,1,2,1,4,3,1,9,1,3,0
818,0,4,1,2,3,1,1,0,3,0
819,4,6,10,4,2,1,9,0,3,0
820,3,0,7,4,3,1,9,3,0,0
821,0,4,5,4,2,1,9,3,0,0
822,2,4,21,4,3,0,9,0,0,0
823,4,2,22,4,2,1,3,4,0,0
824,3,4,4,4,2,1,3,2,0,0
825,4,1,1,4,3,0,1,0,3,0
826,4,0,14,0,2,1,3,5,3,1
827,3,4,22,4,3,1,3,2,0,0
828,2,6,3,0,3,1,1,0,0,0
829,2,0,7,4,3,1,4,0,3,0
830,4,0,9,4,2,1,9,4,0,0
831,0,5,2,4,2,1,4,4,3,0
832,4,5,1,2,3,1,3,0,3,0
833,2,5,4,4,3,1,9,3,0,0
834,1,6,6,4,3,1,9,0,0,0
835,3,3,5,4,2,1,1,2,3,0
836,4,2,23,4,3,1,1,3,3,0
837,0,3,21,4,3,1,9,0,0,0
838,0,4,6,4,2,1,9,0,3,0
839,1,1,21,4,2,1,3,4,0,0
840,2,4,1,4,3,0,3,0,0,0
841,1,4,1,4,2,1,0,1,0,0
842,2,3,4,4,3,1,3,0,3,0
843,1,6,5,4,3,1,9,0,3,0
844,4,3,7,4,3,1,3,0,0,0
845,3,3,14,4,2,1,3,0,3,0
846,2,0,6,4,3,1,0,0,0,0
847,1,6,9,4,3,1,8,0,0,0
848,1,3,2,4,2,1,9,0,3,0
849,2,5,4,4,2,0,9,0,0,0
850,0,5,12,4,2,1,3,0,0,0
851,4,2,6,4,3,0,3,0,0,0
852,1,2,4,2,1,1,1,0,3,0
853,3,2,4,4,3,1,3,0,2,0
854,3,0,9,2,3,1,0,0,0,0
855,0,4,4,4,3,1,9,1,3,0
856,4,2,1,4,2,1,9,2,0,0
857,3,3,7,4,3,1,3,3,3,0
858,4,4,22,4,3,1,3,1,2,0
859,4,1,4,4,3,1,9,0,3,0
860,1,4,10,2,3,1,3,0,0,0
861,4,1,1,2,3,1,4,0,0,0
862,1,4,12,4,3,1,3,0,1,0
863,4,2,5,4,2,1,3,0,3,0
864,0,3,6,4,3,0,4,0,3,0
865,2,6,22,4,3,0,3,2,0,0
866,1,6,19,4,3,0,3,0,3,0
867,3,3,2,4,3,1,3,1,0,0
868,1,2,4,4,3,0,9,1,0,0
869,0,4,1,4,3,1,9,5,3,0
870,1,2,3,4,3,1,1,5,3,0
871,2,2,5,4,3,1,2,0,0,0
872,0,1,23,4,3,0,9,5,0,0
873,1,4,7,4,3,0,9,2,0,0
874,1,1,3,4,2,1,4,2,3,0
875,3,6,13,4,3,1,3,4,3,0
876,4,3,9,4,3,1,1,0,3,0
877,4,4,7,4,3,1,3,4,3,0
878,1,4,4,4,3,0,9,4,3,0
879,2,6,1,4,3,1,3,2,3,0
880,4,1,2,4,2,0,3,0,0,0
881,3,2,23,4,2,1,3,1,3,0
882,3,3,20,0,2,1,8,3,3,0
883,3,6,20,4,2,1,7,0,2,0
884,4,6,10,4,3,1,7,4,0,0
885,0,6,7,4,2,1,9,1,3,0
886,3,1,6,4,2,1,4,4,0,0
887,4,4,18,4,3,1,3,0,0,0
888,4,1,8,4,3,0,9,0,3,0
889,2,4,18,4,3,1,1,5,0,0
890,2,1,19,0,3,1,9,2,3,0
891,1,5,23,4,3,1,3,3,0,0
892,3,3,23,1,2,1,0,0,0,0
893,1,4,4,4,2,1,9,0,3,0
894,3,6,8,4,3,1,3,5,3,0
895,0,0,7,0,3,1,9,4,3,0
896,1,4,20,4,3,1,3,0,0,0
897,4,2,8,4,3,1,9,2,3,0
898,1,5,23,4,2,1,3,5,0,0
899,4,6,12,4,2,1,3,0,0,0
900,3,2,23,0,3,1,0,0,0,0
901,3,5,7,4,3,1,9,0,3,0
902,3,0,8,4,1,1,3,0,3,0
903,4,6,2,4,3,1,9,0,0,0
904,3,6,5,4,1,1,3,0,2,0
905,0,6,13,4,3,1,9,5,0,0
906,3,1,23,2,3,1,1,5,0,0
907,0,2,1,4,3,1,1,0,3,0
908,0,1,6,4,3,1,4,0,3,0
909,3,0,10,4,3,1,9,0,3,0
910,4,0,21,4,2,1,3,0,0,0
911,1,4,4,4,3,1,3,0,3,0
912,2,2,3,4,3,1,6,0,3,0
913,3,0,2,4,3,1,1,0,3,0
914,1,6,5,1,3,1,9,5,0,0
915,0,6,2,4,3,1,9,1,0,0
916,3,3,22,0,3,1,3,5,0,0
917,3,1,23,2,3,1,0,1,3,0
918,4,5,9,4,3,1,7,0,0,0
919,4,3,21,4,3,1,9,0,0,0
920,4,5,22,2,3,0,2,5,0,0
921,2,0,3,4,3,1,3,0,2,0
922,3,0,3,3,3,0,0,1,3,0
923,2,6,6,4,3,1,3,0,3,0
924,3,2,1,1,3,1,3,0,3,0
925,1,1,5,4,3,0,3,0,3,0
926,2,4,2,2,3,1,3,1,3,0
927,2,0,5,4,3,1,3,3,3,0
928,1,0,2,4,3,1,4,1,2,0
929,0,5,5,4,3,1,0,0,0,0
930,1,0,7,4,3,1,3,0,2,0
931,1,0,5,4,3,0,3,0,3,0
932,1,3,20,0,3,1,9,0,3,0
933,4,4,11,3,3,1,1,0,3,0
934,3,4,3,0,3,1,3,0,0,0
935,4,3,21,4,3,0,4,3,3,0
936,1,3,7,4,3,0,9,0,0,0
937,4,2,8,4,3,1,3,0,0,0
938,3,3,7,4,3,1,9,4,0,0
939,2,3,9,4,3,1,3,3,0,0
940,1,6,3,4,3,0,9,5,3,0
941,0,6,3,0,3,1,7,0,3,0
942,4,6,11,4,3,1,9,2,3,0
943,2,1,22,4,2,0,9,2,0,0
944,3,4,3,4,3,0,3,0,3,0
945,0,5,22,4,3,1,3,0,0,0
946,2,2,21,4,3,0,3,0,0,0
947,2,5,20,4,2,1,9,0,0,0
948,2,6,19,4,3,1,9,0,0,0
949,0,1,1,4,3,1,9,4,0,0
950,4,6,10,4,2,1,3,0,0,0
951,4,1,6,0,3,1,0,3,3,0
952,4,5,7,0,2,0,3,0,0,0
953,2,4,8,4,2,0,3,0,0,0
954,3,4,7,4,3,1,3,0,0,0
955,3,1,7,4,3,0,3,0,3,0
956,1,2,21,4,3,1,0,0,3,0
957,3,1,5,4,3,1,3,0,0,0
958,3,2,1,4,3,1,9,3,3,0
959,2,3,5,4,2,1,3,3,0,0
960,3,6,22,4,3,1,4,0,0,0
961,4,1,17,4,3,1,3,4,2,0
962,4,3,4,4,3,1,3,0,3,0
963,0,1,9,4,3,1,3,0,3,0
964,0,1,5,4,3,1,3,0,2,0
965,3,0,7,4,3,1,9,0,0,0
966,3,1,8,4,2,1,9,0,3,0
967,1,6,3,4,3,0,1,0,0,0
968,3,1,3,4,2,1,3,0,3,0
969,1,3,21,4,3,1,3,0,3,0
970,3,5,5,4,3,0,3,0,0,0
971,2,5,16,4,3,1,5,0,0,0
972,3,4,22,4,0,1,3,0,2,0
973,1,0,9,4,3,1,0,0,3,0
974,4,6,6,4,2,1,4,5,3,0
975,2,6,21,4,3,1,3,0,0,0
976,3,4,21,4,2,1,3,0,3,0
977,4,0,5,4,3,1,3,0,0,0
978,2,1,19,0,2,1,4,0,3,0
979,3,4,6,4,3,1,3,0,3,0
980,0,5,20,1,3,1,3,0,3,0
981,1,3,11,4,3,1,4,0,0,0
982,2,6,23,4,3,1,4,0,0,0
983,1,0,23,4,3,1,3,0,0,0
984,0,0,21,4,3,1,6,0,3,0
985,2,4,21,4,3,1,3,0,3,0
986,4,5,20,4,2,1,9,4,3,0
987,2,3,8,4,3,1,3,0,0,0
988,4,6,3,4,2,1,6,0,3,0
989,2,5,5,4,3,0,9,0,0,0
990,2,0,2,4,3,1,9,4,3,0
991,3,0,9,4,3,0,9,2,2,0
992,3,0,1,0,3,1,9,4,2,0
993,4,3,20,4,3,1,3,0,0,0
994,2,3,14,4,3,1,3,2,0,0
995,3,3,22,4,3,1,3,2,0,0
996,3,2,2,4,3,0,4,0,0,0
997,1,2,6,4,3,0,3,0,2,1
998,0,4,7,4,3,0,3,4,3,0
999,3,2,3,4,3,1,4,0,0,0
1000,4,3,23,4,3,1,3,5,0,0
1001,0,6,6,4,2,1,3,1,0,0
1002,3,4,2,4,3,1,2,0,0,0
1003,2,5,6,4,2,0,7,0,0,0
1004,3,5,6,4,3,0,0,5,3,0
1005,0,1,23,4,3,1,7,0,0,0
1006,2,6,2,4,3,1,3,1,0,0
1007,1,6,5,4,3,1,3,0,0,0
1008,4,3,2,0,3,1,1,5,3,0
1009,1,0,21,4,3,1,3,0,3,0
1010,2,4,5,4,2,1,3,4,2,0
1011,0,0,4,1,2,1,3,0,3,0
1012,0,3,7,4,3,1,9,0,2,0
1013,0,1,17,4,3,1,3,0,3,0
1014,1,1,23,4,3,1,9,1,3,0
1015,1,5,19,4,3,0,3,0,3,0
1016,0,2,18,4,3,1,3,3,3,0
1017,0,6,1,4,2,1,1,0,0,0
1018,1,6,5,4,2,1,0,0,2,0
1019,0,3,19,4,3,1,0,0,3,0
1020,1,3,22,4,3,0,3,4,3,0
1021,0,3,21,4,2,0,3,1,3,0
1022,3,5,20,4,2,1,9,0,3,0
1023,1,1,4,4,2,0,0,0,3,0
1024,1,6,3,4,2,1,3,5,3,0
1025,0,3,5,4,3,0,3,3,3,0
1026,1,0,4,4,3,1,9,0,2,0
1027,2,3,7,4,3,0,3,4,0,0
1028,1,5,22,4,2,1,3,0,0,0
1029,2,4,1,4,2,0,9,0,3,0
1030,1,3,19,4,3,1,3,0,3,0
1031,3,0,13,4,3,1,9,3,0,0
1032,1,2,7,4,2,1,4,0,0,0
1033,2,5,2,4,3,1,3,0,3,0
1034,1,2,19,4,3,0,3,3,2,0
1035,3,2,7,4,3,1,1,0,2,0
1036,2,2,8,4,3,1,9,0,0,0
1037,3,4,9,4,3,1,3,0,0,0
1038,3,3,8,4,2,1,0,0,3,0
1039,0,5,19,4,3,0,9,0,3,0
1040,4,3,21,4,3,0,3,0,3,0
1041,3,3,7,4,3,1,3,4,3,0
1042,0,6,23,0,2,0,3,0,0,0
1043,0,0,10,4,3,0,7,0,0,0
1044,4,6,3,1,2,1,3,0,3,0
1045,0,1,22,4,2,1,4,1,0,0
1046,1,2,4,4,3,1,3,0,3,0
1047,3,0,6,4,3,1,3,1,2,0
1048,3,1,2,4,2,0,4,0,3,0
1049,4,3,21,4,3,1,3,0,0,0
1050,3,3,5,4,3,0,4,0,3,0
1051,1,4,4,4,2,1,3,5,3,1
1052,1,1,3,4,3,0,3,5,3,1
1053,3,6,22,0,3,1,9,1,3,0
1054,2,3,7,2,3,1,4,0,0,0
1055,1,2,7,4,3,0,9,0,3,0
1056,2,1,12,4,2,1,9,0,3,0
1057,0,0,2,0,3,1,3,5,3,1
1058,2,1,8,4,3,1,3,0,3,0
1059,2,4,20,4,2,1,1,4,0,0
1060,4,3,22,4,2,1,3,0,3,0
1061,3,5,21,4,2,1,3,0,3,0
1062,4,0,7,4,2,1,1,2,3,0
1063,0,6,3,0,3,0,3,0,3,0
1064,0,3,19,4,3,0,0,1,3,0
1065,0,3,21,4,3,1,3,5,0,0
1066,2,5,18,4,3,1,3,0,1,0
1067,3,3,9,4,3,0,3,0,2,0
1068,0,3,6,4,3,1,3,5,0,0
1069,1,2,9,4,3,1,3,0,3,0
1070,2,4,6,4,2,1,9,0,3,0
1071,1,6,8,4,2,0,7,0,0,0
1072,1,4,10,4,3,0,3,0,2,0
1073,3,5,10,4,2,1,3,2,0,0
1074,4,4,8,4,3,1,3,0,0,1
1075,0,3,5,4,3,1,3,1,0,1
1076,1,0,10,4,3,1,3,0,0,0
1077,3,0,10,4,3,1,3,0,3,0
1078,0,2,22,4,3,1,3,0,2,0
1079,2,5,4,4,3,0,3,0,3,0
1080,4,6,10,4,3,1,9,0,0,0
1081,2,3,11,0,3,0,9,5,0,1
1082,3,6,6,4,2,1,3,5,3,0
1083,0,2,23,4,3,1,9,0,3,0
1084,3,4,18,4,3,1,3,0,0,0
1085,3,3,3,0,2,1,9,0,3,0
1086,1,2,1,4,2,0,3,0,0,0
1087,4,5,21,4,2,1,7,0,2,0
1088,4,1,12,4,3,1,3,0,0,0
1089,0,6,7,4,2,0,3,0,0,0
1090,2,5,2,4,2,0,3,5,0,0
1091,2,0,2,0,3,1,7,0,0,0
1092,3,4,2,4,2,1,5,0,3,0
1093,2,4,3,4,2,1,3,0,0,0
1094,3,6,6,4,3,0,9,5,3,0
1095,0,1,2,4,2,1,3,0,0,0
1096,4,4,23,4,2,1,3,3,3,0
1097,3,2,21,4,2,1,3,3,0,0
1098,0,3,21,4,2,1,0,3,0,0
1099,3,0,7,4,2,1,9,0,3,0
1100,4,4,21,4,3,1,4,0,3,0
1101,4,5,20,4,3,1,3,0,3,0
1102,0,6,6,4,3,1,3,0,3,0
1103,2,2,4,4,3,0,3,0,0,0
1104,0,0,4,4,2,1,9,1,0,0
1105,4,3,15,3,2,1,3,3,0,1
1106,3,3,21,4,2,1,1,0,3,0
1107,4,6,9,4,3,0,3,3,0,0
1108,0,2,1,4,2,1,4,2,0,0
1109,2,0,3,4,3,1,3,0,0,0
1110,1,0,4,4,3,1,3,0,3,0
1111,3,4,20,4,2,1,3,0,0,0
1112,3,5,1,4,2,0,0,0,0,0
1113,0,6,15,4,3,1,3,0,3,0
1114,2,6,2,4,2,1,7,0,0,0
1115,0,1,3,4,2,1,3,5,3,0
1116,4,0,22,4,3,1,1,0,0,0
1117,0,4,0,4,3,1,3,2,3,0
1118,3,0,12,4,3,1,4,0,2,0
1119,0,3,5,0,3,1,5,0,3,0
1120,4,6,19,4,2,1,3,5,0,0
1121,3,2,10,4,3,1,3,0,3,0
1122,3,1,5,2,3,1,3,3,0,0
1123,1,6,4,4,3,0,6,0,0,0
1124,1,3,2,4,3,1,3,0,3,0
1125,2,6,3,4,3,1,3,4,3,0
1126,3,1,14,4,3,1,9,2,0,0
1127,0,4,2,4,3,0,3,0,3,0
1128,2,1,3,4,3,0,3,4,0,0
1129,0,3,2,4,3,1,4,2,3,0
1130,4,2,8,0,3,0,3,0,0,0
1131,2,2,3,4,3,1,9,2,0,0
1132,4,1,3,4,3,1,9,0,3,0
1133,1,0,9,2,3,1,3,5,0,0
1134,3,0,1,0,0,1,9,0,3,0
1135,4,6,23,4,2,1,3,2,3,0
1136,1,3,23,4,3,1,3,0,3,0
1137,3,2,3,0,3,1,3,0,3,0
1138,3,4,23,4,3,1,3,0,0,0
1139,0,6,5,4,3,0,3,0,0,0
1140,0,3,23,4,3,1,9,0,0,0
1141,4,2,4,4,3,0,3,0,3,0
1142,4,2,21,2,2,1,9,0,0,0
1143,3,5,15,4,3,1,1,0,2,0
1144,0,0,8,4,3,1,9,0,0,0
1145,4,1,8,4,2,1,7,0,3,0
1146,2,0,21,4,3,1,4,0,3,0
1147,0,0,3,4,3,1,4,4,0,0
1148,4,0,23,4,2,0,0,2,0,0
1149,1,0,10,4,3,1,9,0,3,0
1150,1,0,23,4,3,0,1,4,3,0
1151,4,0,8,4,3,1,3,4,3,0
1152,1,6,7,4,3,1,3,4,3,0
1153,3,0,13,1,3,1,3,5,0,0
1154,0,3,12,4,2,1,3,0,0,0
1155,2,4,23,4,3,1,2,5,3,0
1156,2,5,18,4,3,1,0,0,3,0
1157,2,5,14,4,2,0,3,0,1,0
1158,3,6,7,4,3,1,9,0,0,0
1159,0,3,4,3,3,0,9,3,3,0
1160,0,6,3,4,2,1,9,3,0,0
1161,4,1,5,4,2,1,3,0,3,0
1162,2,2,5,4,3,1,1,0,0,0
1163,4,2,1,4,3,0,3,0,0,0
1164,3,1,9,4,3,1,9,5,0,0
1165,1,5,1,4,3,0,6,1,0,0
1166,0,6,22,4,2,1,9,0,3,0
1167,4,3,4,4,3,1,4,3,3,0
1168,0,0,5,4,3,1,3,0,3,0
1169,0,5,22,4,3,0,2,3,0,0
1170,0,0,20,2,3,1,3,4,0,0
1171,1,2,23,4,2,0,3,0,0,0
1172,0,4,9,4,2,1,4,0,3,0
1173,2,1,4,1,3,1,9,5,3,0
1174,4,4,8,4,3,1,7,3,0,0
1175,1,0,2,4,3,1,3,0,2,0
1176,2,4,2,4,2,1,9,0,0,0
1177,4,3,6,4,3,1,0,0,0,0
1178,3,2,6,4,2,1,9,0,0,0
1179,4,1,22,4,3,1,9,0,0,0
1180,1,5,4,0,3,0,3,3,3,0
1181,2,3,7,4,2,0,7,0,0,0
1182,0,1,20,4,3,0,3,4,3,0
1183,4,1,8,0,2,1,1,0,0,0
1184,3,0,4,4,3,1,7,1,3,0
1185,3,4,1,4,3,1,9,0,3,0
1186,4,6,12,4,3,1,8,0,3,0
1187,4,3,3,1,2,1,1,0,0,0
1188,0,4,3,3,3,1,3,3,0,0
1189,0,6,8,1,2,1,3,0,0,0
1190,0,1,9,4,2,1,3,4,0,0
1191,0,4,6,1,3,1,3,0,3,0
1192,1,6,17,4,2,1,4,0,0,0
1193,4,3,4,4,2,1,3,0,3,0
1194,1,4,19,1,1,1,3,3,0,0
1195,3,2,8,0,2,1,4,0,3,0
1196,0,0,22,4,3,1,4,2,3,0
1197,0,4,5,4,3,0,0,4,0,0
1198,3,5,9,4,2,1,9,0,0,0
1199,0,5,2,4,3,1,0,2,0,0
1200,2,3,23,4,3,1,3,0,3,0
1201,0,0,10,4,2,1,9,0,0,0
1202,3,4,3,4,2,1,3,0,2,0
1203,1,2,23,4,3,1,7,0,3,0
1204,0,4,1,4,3,1,9,1,3,0
1205,4,2,16,4,3,1,3,5,0,0
1206,3,1,23,4,3,1,4,0,0,0
1207,0,2,20,4,3,1,3,0,3,0
1208,3,4,9,4,3,0,9,0,0,0
1209,0,4,13,4,3,1,9,0,3,0
1210,4,0,10,4,3,0,3,0,2,0
1211,2,0,5,4,3,1,1,0,0,0
1212,2,0,6,4,3,1,3,4,2,0
1213,3,0,19,4,3,1,3,0,3,0
1214,3,5,6,4,3,1,4,3,0,0
1215,2,2,23,4,3,1,9,0,3,0
1216,0,0,7,4,3,1,3,0,3,0
1217,1,3,21,4,3,0,3,5,0,0
1218,3,3,21,4,3,1,4,5,3,0
1219,1,6,8,4,3,1,9,0,3,0
1220,2,2,1,4,3,0,4,5,3,1
1221,3,1,2,4,3,0,3,0,3,0
1222,1,2,6,4,3,1,9,0,3,0
1223,4,6,2,4,3,1,3,5,0,0
1224,1,4,10,4,2,0,9,0,0,0
1225,0,2,5,4,2,1,4,0,3,0
1226,4,6,4,4,3,1,4,0,3,0
1227,3,6,9,4,3,1,3,0,3,0
1228,4,1,6,4,2,1,3,0,0,0
1229,0,4,6,4,3,1,0,0,0,0
1230,0,4,1,4,3,1,3,0,3,0
1231,0,1,23,4,3,1,9,0,3,0
1232,1,0,7,4,3,1,7,5,3,0
1233,0,5,3,4,2,1,3,0,3,0
1234,4,5,6,4,2,1,3,0,0,0
1235,3,3,12,4,3,1,3,0,0,0
1236,0,0,12,4,2,1,9,0,3,0
1237,2,5,22,4,3,1,3,0,0,0
1238,2,0,7,4,2,1,0,2,3,0
1239,0,2,20,4,3,1,3,0,0,0
1240,4,2,8,4,3,1,3,0,3,0
1241,3,1,5,4,2,1,9,0,0,0
1242,3,0,1,4,3,0,9,0,3,0
1243,4,1,3,4,3,1,3,1,3,0
1244,4,0,10,4,3,0,7,0,0,0
1245,0,0,1,2,3,1,3,0,3,0
1246,4,1,1,4,3,1,0,0,3,0
1247,1,4,22,4,2,1,4,5,0,0
1248,0,5,12,0,3,1,3,0,3,0
1249,4,0,20,4,3,1,3,0,3,0
1250,4,1,9,0,3,1,1,0,3,0
1251,1,1,16,4,3,0,3,0,0,1
